id,nombre,nombre_generico_en,sinonimos,estado,candidato_codigo,candidato_nombre,score,candidatos
3674,Virus Gripe A H3n2 Recombinante Hemaglutinina,,,sin_candidato,,,,[]
3675,Virus Gripe A H5n1 Inactivado,Influenza A Virus (h5n1) Antigen,,sin_candidato,,,,[]
3676,Virus Gripe A H5n1 Vivo Atenuado,Influenza A Virus (h5n1) Antigen,,sin_candidato,,,,[]
3677,Virus Gripe B Inactivado,Hepatitis B Virus,,sin_candidato,,,,[]
3678,Virus Gripe B Inactivado Fraccionado,Hepatitis B Virus,,sin_candidato,,,,[]
3679,Virus Gripe B Inactivado Hemaglutinina,Hepatitis B Virus,,sin_candidato,,,,[]
3680,Virus Gripe B (victoria) Atenuado,,,sin_candidato,,,,[]
3681,Virus Gripe B (victoria) Recombinante,,,sin_candidato,,,,[]
3682,Virus Gripe B (yamagata) Atenuado,,,sin_candidato,,,,[]
3683,Virus Gripe B (yamagata) Recombinante,,,sin_candidato,,,,[]
3684,Virus Influenza Gripe A/thailand/8/2022 (h3n2) Ivr-237 Cepa Similar A (a/thailand/8/2022),Influenza A Virus A/thailand/8/2022 (h3n2) Antigen,,sin_candidato,,,,[]
3685,"Virus Influenza Gripe A/victoria/4897/2022 Ivr-238 (h1n1), Inactivado",Influenza A Virus A/victoria/4897/2022 (h1n1) Antigen,,sin_candidato,,,,[]
3686,"Virus Influenza Gripe Cepa Similar A B/austria/1359417/2021-(b/austria/1359417/2021, Bvr-26)",Influenza B Virus B/austria/1359417/2021 Antigen,,sin_candidato,,,,[]
3687,"Virus Influenza Gripe, Reasortante, Vivo Atenuado, Cepa Similar A A/ Missouri/11/2025 (h1n1) Pdm09",Influenza A Virus A/missouri/11/2025 (h1n1) Antigen,,sin_candidato,,,,[]
3688,"Virus Influenza Gripe, Reasortante, Vivo Atenuado Cepa Similar A A/darwin/1454/2025 (h3n2), (a/darwin/1369/2025, Medi 406666)",Influenza A Virus A/darwin/1369/2025 (h3n2) Antigen,,sin_candidato,,,,[]
3689,"Virus Influenza Gripe Reasortante,vivo, Atenuado, Cepa Similar A B/ Tokyo/eis13-175/2025",Influenza B Virus B/tokyo/eis13-175/2025 Antigen,,sin_candidato,,,,[]
3690,Virus Papiloma Humano,Rubella Virus,,sin_candidato,,,,[]
3691,Virus Papiloma Humano Tipo 11 Proteina L1,,,sin_candidato,,,,[]
3692,Virus Papiloma Humano Tipo 16 Proteina L1,"L1 Protein, Human Papillomavirus Type 16 Vaccine",,sin_candidato,,,,[]
3693,Virus Papiloma Humano Tipo 18 Proteina L1,"L1 Protein, Human Papillomavirus Type 18 Vaccine",,sin_candidato,,,,[]
3694,Virus Papiloma Humano Tipo 31 Proteina L1,,,sin_candidato,,,,[]
3695,Virus Papiloma Humano Tipo 33 Proteina L1,,,sin_candidato,,,,[]
3696,Virus Papiloma Humano Tipo 45 Proteina L1,,,sin_candidato,,,,[]
3697,Virus Papiloma Humano Tipo 52 Proteina L1,"L1 Protein, Human Papillomavirus Type 52 Vaccine",,sin_candidato,,,,[]
3698,Virus Papiloma Humano Tipo 58 Proteina L1,"L1 Protein, Human Papillomavirus Type 58 Vaccine",,sin_candidato,,,,[]
3699,Virus Papiloma Humano Tipo 6 Proteina L1,,,sin_candidato,,,,[]
3700,Virus Parotiditis,,,sin_candidato,,,,[]
3701,Virus Parotiditis Atenuado,,,sin_candidato,,,,[]
3702,Virus Rabia,Rubella Virus,,sin_candidato,,,,[]
3703,Virus Rabia Inactivado,Rubella Virus,,sin_candidato,,,,[]
3704,"Virus Rabia, Inactivado, Cepa Cvs",Allium Cepa Bulb Extract,,sin_candidato,,,,[]
3705,"Virus Rabia, Inactivado, Cepa Flury Lep",Rabies Virus Vaccine Flury-lep Strain,,sin_candidato,,,,[]
3706,"Virus Rabia Inactivado, Cepa G52",,,sin_candidato,,,,[]
3707,"Virus Rabia, Inactivado, Cepa Pasteur Riv",Allium Cepa Bulb Extract,,sin_candidato,,,,[]
3708,"Virus Rabia Inactivado, Cepa Pasteur Vp-13",,,sin_candidato,,,,[]
3709,"Virus Rabia Inactivado, Cepa Sad Vnukovo-32",,,sin_candidato,,,,[]
3710,"Virus Rabia, Inactivado, Cepa Vp12",,,sin_candidato,,,,[]
3711,"Virus Rabia, Inactivado, Cepa Wistar (pm/wi 38-1503-3m)",,,sin_candidato,,,,[]
3712,"Virus Rabia Vivo Atenuado, Cepa Sag2",,,sin_candidato,,,,[]
3713,"Virus Rabia, Vivo Atenuado, Cepa Spbn Gagas",Allium Cepa Bulb Extract,,sin_candidato,,,,[]
3714,Virus Rubeola,,,sin_candidato,,,,[]
3715,Virus Rubeola Hiperatenuado,,,sin_candidato,,,,[]
3716,Virus Sarampion,Rubella Virus,,sin_candidato,,,,[]
3717,Virus Sarampion (edmonston),"Measles Virus Vaccine Live, Enders' Attenuated Edmonston Strain",,sin_candidato,,,,[]
3718,Virus Sarampion Hiperatenuado,Rubella Virus,,sin_candidato,,,,[]
3719,"Virus Sincitial Respiratorio, Subgroupo A, Subunidad F Proteina 847a Estabilizada En Prefusion","Respiratory Syncytial Virus Pre-fusion F Protein, A, Recombinant, Stabilized",,sin_candidato,,,,[]
3720,"Virus Sincitial Respiratorio, Subgroupo B, Subunidad F Proteina 847b Estabilizada En Prefusion","Respiratory Syncytial Virus Pre-fusion F Protein, B, Recombinant, Stabilized",,sin_candidato,,,,[]
3721,Virus Varicela,"Herpesvirus 3, Human",,sin_candidato,,,,[]
3722,Virus Varicela-zoster Atenuados Cepa Oka,Varicella-zoster Virus Vaccine Live (oka-merck) Strain,,sin_candidato,,,,[]
3723,Virus Vivo Modificado De La Viruela Vacunoide Ankara,,,sin_candidato,,,,[]
3727,Vitamina B12a,Hydroxocobalamin,,sin_candidato,,,,[]
3728,Vitamina B2,Riboflavin,,sin_candidato,,,,[]
3729,Vitamina B3,Niacinamide,,sin_candidato,,,,[]
3731,Vitamina B9,Folic Acid,,sin_candidato,,,,[]
3732,Vitamina C,Ascorbic Acid,,sin_candidato,,,,[]
3733,Vitamina D,Vitamin D,,sin_candidato,,,,[]
3734,Vitamina D2,Ergocalciferol,,sin_candidato,,,,[]
3735,Vitamina D3,Vitamin D3,,sin_candidato,,,,[]
3736,Vitamina E,Vitamin E,,sin_candidato,,,,[]
3737,Vitamina H,Biotin,,sin_candidato,,,,[]
3738,Vitamina K,Vitamin K,,sin_candidato,,,,[]
3739,Vitamina K1,Vitamin K1,,sin_candidato,,,,[]
3740,Vitamina P,,,sin_candidato,,,,[]
3741,Vitamina Pp,,,sin_candidato,,,,[]
3742,Vitex Agnus-castus L.,,,revisar,G02CX03,Vitex agnus castus fruto,0.75,"[{""codigo"":""G02CX03"",""nombre"":""Vitex agnus castus fruto"",""score"":0.75}]"
3743,Vitis Vinifera,,,sin_candidato,,,,[]
3744,Vitis Vinifera Extracto Seco,,,sin_candidato,,,,[]
3745,Vitis Vinifera Hoja Extracto Seco,,,sin_candidato,,,,[]
3761,Xilano Polisulfurico,,,sin_candidato,,,,[]
3762,Xilocaina,Xylocaine,,revisar,N01BB04,Prilocaina,0.8,"[{""codigo"":""N01BB04"",""nombre"":""Prilocaina"",""score"":0.8},{""codigo"":""C01BB01"",""nombre"":""Lidocaina"",""score"":0.778},{""codigo"":""C05AD01"",""nombre"":""Lidocaina"",""score"":0.778}]"
3766,Yedra,,,sin_candidato,,,,[]
3769,Ytrio Y-90 Citrato,,,sin_candidato,,,,[]
3772,Zanzibarensis,Castor Oil,,sin_candidato,,,,[]
3773,Zea Mays,Corn Pollen Extract,,sin_candidato,,,,[]
3777,Zinc Acetato,Zinc Acetate,,revisar,A02BX91,Zinc acexamato,0.833,"[{""codigo"":""A02BX91"",""nombre"":""Zinc acexamato"",""score"":0.833}]"
3778,Zinc Acetato Dihidrato,Zinc Acetate,,revisar,A16AX05,Acetato de zinc,0.778,"[{""codigo"":""A16AX05"",""nombre"":""Acetato de zinc"",""score"":0.778}]"
3779,Zinc Dibutilditiocarbamato,Zinc Dibutyldithiocarbamate,,sin_candidato,,,,[]
3780,Zinc Dietilditiocarbamato,"Ditiocarb, Zinc Salt",,sin_candidato,,,,[]
3781,Zinc Piritiona,Zinc,,sin_candidato,,,,[]
3782,Zinc Piritionato,Zinc,,sin_candidato,,,,[]
3783,Zinc Sulfato Heptahidrato,"Zinc Sulfate, Heptahydrate",,revisar,A12CB01,Sulfato de zinc,0.75,"[{""codigo"":""A12CB01"",""nombre"":""Sulfato de zinc"",""score"":0.75}]"
3800,"1,2-diaminoetano",,,sin_candidato,,,,[]
3802,"13-cis-retinoico, Acido",Isotretinoin,,sin_candidato,,,,[]
3803,[177lu]-dota0-tyr3-octreotato,Lutetium Lu 177 Dotatate,,sin_candidato,,,,[]
3804,18-beta-glicirrinetico Acido,Glycyrrhizic Acid,,sin_candidato,,,,[]
3806,2-cda,Cladribine,,sin_candidato,,,,[]
3807,2-pirrolidonacetamida,,,sin_candidato,,,,[]
3808,2-sulfanilaminopirimidina,,,sin_candidato,,,,[]
3809,"2,5-diaminotolueno",,,sin_candidato,,,,[]
3811,"2,6-diamino-3-fenilazopiridina",Phenazopyridine,,sin_candidato,,,,[]
3812,3(carboximetil Tio) Alanina,Alanine,,sin_candidato,,,,[]
3813,"3,4 Diaminopiridina",Amifampridine,,sin_candidato,,,,[]
3814,4 Aminopiridina,Aminopterin,,sin_candidato,,,,[]
3815,4-epiadriamicina,Epirubicin,,sin_candidato,,,,[]
3817,5-asa,Mesalamine,,sin_candidato,,,,[]
3818,6-alfa Etilquenodesoxicolico Acido,,,sin_candidato,,,,[]
3823,Bcnu,Carmustine,,sin_candidato,,,,[]
3825,Benzoilo Peroxido,Benzoyl Peroxide,,sin_candidato,,,,[]
3826,Bim-23014,,,sin_candidato,,,,[]
3831,Bithiol,Unithiol,,sin_candidato,,,,[]
3832,Bituminol,,,sin_candidato,,,,[]
3833,"Bm 06,022",,,sin_candidato,,,,[]
3834,Bms-186295,,,sin_candidato,,,,[]
3835,Bms-224818,,,sin_candidato,,,,[]
3836,Bmy-28142,,,sin_candidato,,,,[]
3837,Boldo,Peumus Boldus Leaf Extract,,sin_candidato,,,,[]
3840,Brl 42810,,,sin_candidato,,,,[]
3841,Brl 43694,,,sin_candidato,,,,[]
3842,Bronopol,Bronopol,,sin_candidato,,,,[]
3843,Broxime,,,sin_candidato,,,,[]
3844,Brozime,,,sin_candidato,,,,[]
3847,Bythyol,,,sin_candidato,,,,[]
3848,Cb-154,,,sin_candidato,,,,[]
3852,Cetilpiridinio Bromuro,Ipratropium Bromide,,revisar,R03BB07,Umeclidinio bromuro,0.75,"[{""codigo"":""R03BB07"",""nombre"":""Umeclidinio bromuro"",""score"":0.75}]"
3853,Clorbutol,,,revisar,A04AD04,Clorobutanol,0.75,"[{""codigo"":""A04AD04"",""nombre"":""Clorobutanol"",""score"":0.75}]"
3854,Clorobutol,Chlorobutanol,,revisar,A04AD04,Clorobutanol,0.833,"[{""codigo"":""A04AD04"",""nombre"":""Clorobutanol"",""score"":0.833}]"
3855,Cnicus Benedictus C. Linneo,Centaurea Benedicta Extract,,sin_candidato,,,,[]
3859,Dehidrobenzoperidol,,,sin_candidato,,,,[]
3864,Erbio Er-169,,,sin_candidato,,,,[]
3873,G-hidroxibutirico,,,sin_candidato,,,,[]
3880,M-dihidroxibenceno,,,sin_candidato,,,,[]
3881,Metilbenceno,,,sin_candidato,,,,[]
3882,Molibdeno,Molybdenum,,sin_candidato,,,,[]
3884,Myrcludex B,,,sin_candidato,,,,[]
3888,O-hidroxibenzoico,Padimate-o,,sin_candidato,,,,[]
3891,Peumus Boldus M.,Peumus Boldus Leaf Extract,,sin_candidato,,,,[]
3892,Phmb,,,sin_candidato,,,,[]
3894,Quercus Robur,Quercus Robur Wood Extract,,sin_candidato,,,,[]
3899,Roble,,,sin_candidato,,,,[]
3916,Cedro,Cedrol,,sin_candidato,,,,[]
3923,Cefonicid Sodico,Cefonicid,,sin_candidato,,,,[]
3929,Ci 42051,Carbon Black,,sin_candidato,,,,[]
3930,Ci 906,Carbon Black,,sin_candidato,,,,[]
3931,Ci 912,Linoleic Acid,,sin_candidato,,,,[]
3935,Ci-981,Carbon Black,,sin_candidato,,,,[]
3939,Clonixino,Clonixin,,revisar,C02AC01,Clonidina,0.778,"[{""codigo"":""C02AC01"",""nombre"":""Clonidina"",""score"":0.778},{""codigo"":""N02CX02"",""nombre"":""Clonidina"",""score"":0.778},{""codigo"":""S01EA04"",""nombre"":""Clonidina"",""score"":0.778}]"
3944,Cp-690550,Captopril,,sin_candidato,,,,[]
3947,Dtic,Dacarbazine,,sin_candidato,,,,[]
3948,Eleutherococcus Senticosus,Eleutherococcus Senticosus Root Oil,,sin_candidato,,,,[]
3952,Estroncio Cloruro,Calcium Chloride,,sin_candidato,,,,[]
3956,Fucus Vesiculosus,Fucus Vesiculosus Extract,,sin_candidato,,,,[]
3957,Fucus Vesiculosus Exto Seco,Fucus Vesiculosus Extract,,sin_candidato,,,,[]
3960,Hiperico,Hypericin,,sin_candidato,,,,[]
3961,Hipericon,Hypericin,,sin_candidato,,,,[]
3962,Ici D1694,,,sin_candidato,,,,[]
3963,Ici-d1033,,,sin_candidato,,,,[]
3964,"Ici-176,334",,,sin_candidato,,,,[]
3965,"Ici-204,636",,,sin_candidato,,,,[]
3967,Indio 111 Cloruro,Indium,,sin_candidato,,,,[]
3968,Iodometilnorcolesterol,,,sin_candidato,,,,[]
3969,Levistico,Levisticum Officinale,,sin_candidato,,,,[]
3972,Lutecio (177) Cloruro,Calcium Chloride,,sin_candidato,,,,[]
3973,Mercurocromo,Merbromin,,sin_candidato,,,,[]
3977,Nitrico Oxido,Nitric Oxide,,revisar,R07AX01,Oxido nitrico,1,"[{""codigo"":""R07AX01"",""nombre"":""Oxido nitrico"",""score"":1},{""codigo"":""R07AX92"",""nombre"":""Oxido nitrico"",""score"":1},{""codigo"":""N01AX13"",""nombre"":""Oxido nitroso"",""score"":0.857}]"
3978,O-metoxifenil Gliceril Eter,Padimate-o,,sin_candidato,,,,[]
3982,Pkc-412,,,sin_candidato,,,,[]
3983,Polietilenglicol 4000,,,sin_candidato,,,,[]
3984,Polypodium Leucotomos,Polypodium Leucotomos,,sin_candidato,,,,[]
3985,Procetofeno,Fenofibrate,,sin_candidato,,,,[]
3986,Prp-crm 197,,,sin_candidato,,,,[]
3987,Pulmon Porcino,Secretin,,sin_candidato,,,,[]
3988,Rcfp-10,,,sin_candidato,,,,[]
3993,Rrr-α-tocoferol,Tocopherol,,sin_candidato,,,,[]
3994,Sch 29851,,,sin_candidato,,,,[]
3997,Thc,Dronabinol,,sin_candidato,,,,[]
3998,Thiocol,Thiocolchicoside,,sin_candidato,,,,[]
4001,Tiocolol,,,revisar,C07AA06,Timolol,0.75,"[{""codigo"":""C07AA06"",""nombre"":""Timolol"",""score"":0.75},{""codigo"":""S01ED01"",""nombre"":""Timolol"",""score"":0.75}]"
4005,Trihexifenidil Hidrocloruro,,,sin_candidato,,,,[]
4008,Ytrio Y-90 Cloruro,,,sin_candidato,,,,[]
4010,Zinc Cloruro,Zinc,,sin_candidato,,,,[]
4015,3tc,Lamivudine,,sin_candidato,,,,[]
4016,Dengue Virus,,,sin_candidato,,,,[]
4019,Dexnorgestrel,Levonorgestrel,,revisar,G03AC03,Levonorgestrel,0.786,"[{""codigo"":""G03AC03"",""nombre"":""Levonorgestrel"",""score"":0.786},{""codigo"":""G03AD01"",""nombre"":""Levonorgestrel"",""score"":0.786},{""codigo"":""G03AC09"",""nombre"":""Desogestrel"",""score"":0.769}]"
4021,Diente De Leon,,,sin_candidato,,,,[]
4024,Diosmetin 7 Rutinosido,Diosmin,,sin_candidato,,,,[]
4025,D-norgestrel,Levonorgestrel,,sin_candidato,,,,[]
4027,Dpt,,,sin_candidato,,,,[]
4031,Etiodol,,,revisar,G03DC06,Etinodiol,0.778,"[{""codigo"":""G03DC06"",""nombre"":""Etinodiol"",""score"":0.778}]"
4040,Ioduro (123i) Sodio,Potassium Iodide,,revisar,V09AB01,Iodo (123I) iofetamina,0.756,"[{""codigo"":""V09AB01"",""nombre"":""Iodo (123I) iofetamina"",""score"":0.756},{""codigo"":""V09AB02"",""nombre"":""Iodo (123I) ioloprida"",""score"":0.756},{""codigo"":""V09AB03"",""nombre"":""Iodo (123I) ioflupano"",""score"":0.756}]"
4041,Ioduro (131i) Sodio,Potassium Iodide,,revisar,V09XA01,Iodo (131I) norcolesterol,0.756,"[{""codigo"":""V09XA01"",""nombre"":""Iodo (131I) norcolesterol"",""score"":0.756},{""codigo"":""V10XA03"",""nombre"":""iodo (131I) omburtamab"",""score"":0.756},{""codigo"":""V10XA01"",""nombre"":""Ioduro de sodio (131I)"",""score"":0.75}]"
4042,Ldk378,,,sin_candidato,,,,[]
4048,Nitrito Sodio,Ganciclovir Sodium,,sin_candidato,,,,[]
4054,Piridoxol,Pyridoxal,,sin_candidato,,,,[]
4059,Selenio Oxido,Selenious Acid,,sin_candidato,,,,[]
4063,Sodio Fluoruro,Ganciclovir Sodium,,revisar,P02DX91,Sodio cloruro,0.875,"[{""codigo"":""P02DX91"",""nombre"":""Sodio cloruro"",""score"":0.875}]"
4064,Sodio Hidroxido,Sodium Hydroxide,,sin_candidato,,,,[]
4065,Te Verde,Palo Verde Pollen Extract,,sin_candidato,,,,[]
4068,Tomudex,,,sin_candidato,,,,[]
4072,Z-d1694,,,sin_candidato,,,,[]
4076,Equiseto Menor,Equisetum Hyemale Extract,,sin_candidato,,,,[]
4078,Espliego,,,sin_candidato,,,,[]
4083,Eugenol,Eugenol,,sin_candidato,,,,[]
4088,Ginseng,Ginseng Preparation,,sin_candidato,,,,[]
4089,Gomenol,,,sin_candidato,,,,[]
4093,Hoe 490,,,sin_candidato,,,,[]
4099,Isoeugenol,Isoeugenol,,sin_candidato,,,,[]
4100,Isoproterenol,Isoproterenol,,sin_candidato,,,,[]
4103,Lee-011,,,sin_candidato,,,,[]
4106,Levomentol,Levomenthol,,sin_candidato,,,,[]
4109,Mek-3475,,,sin_candidato,,,,[]
4110,Mentol,Menthol,,sin_candidato,,,,[]
4116,Me1207,,,sin_candidato,,,,[]
4117,Ne-58095,Neon,,sin_candidato,,,,[]
4118,Niquel,,,sin_candidato,,,,[]
4123,Oleogomenol,Oil Of Niaouli,,sin_candidato,,,,[]
4126,Perflutreno,Perflutren,,sin_candidato,,,,[]
4128,Pimiento,Bay Oil (pimenta Racemosa),,sin_candidato,,,,[]
4130,Poleo,,,sin_candidato,,,,[]
4133,Renio Re -186,,,sin_candidato,,,,[]
4134,Renio Re-186 Sulfuro,,,sin_candidato,,,,[]
4135,Renio Sulfuro,Sulfur,,sin_candidato,,,,[]
4140,Selenio Sulfuro,Selenious Acid,,sin_candidato,,,,[]
4141,Selenium,Selenium,,sin_candidato,,,,[]
4146,Tesit,,,sin_candidato,,,,[]
4147,Thesit,Isopropyl Alcohol 0.7 Ml/ml Medicated Pad,,sin_candidato,,,,[]
4149,Tolueno,Toluene,,sin_candidato,,,,[]
4150,Tomillo Exto,,,sin_candidato,,,,[]
4153,Tumenol,,,sin_candidato,,,,[]
4157,Fk-506,,,sin_candidato,,,,[]
4161,Fsh,Follicle Stimulating Hormone,,sin_candidato,,,,[]
4162,Fty720,,,sin_candidato,,,,[]
4164,Pf-07321332,,,sin_candidato,,,,[]
4166,Sk&f 108566,Phenylalanine,,sin_candidato,,,,[]
4167,Gp 47-680,,,sin_candidato,,,,[]
4168,Gp 48933,,,sin_candidato,,,,[]
4169,Gp-45840,,,sin_candidato,,,,[]
4170,Gr-43175,,,sin_candidato,,,,[]
4171,Gs 7977,,,sin_candidato,,,,[]
4172,Lgx-818,,,sin_candidato,,,,[]
4173,Org-32489,,,sin_candidato,,,,[]
4174,Org-9426,,,sin_candidato,,,,[]
4175,Hinojo,,,sin_candidato,,,,[]
4176,Hki-272,,,sin_candidato,,,,[]
4177,Humulus Lupulus,Hops Extract,,sin_candidato,,,,[]
4178,L-ohp,Oxaliplatin,,sin_candidato,,,,[]
4179,Phosphorus,Phosphorus,,sin_candidato,,,,[]
4181,Limon,Citrus Limon Fruit Oil,,sin_candidato,,,,[]
4185,Monuril,,,sin_candidato,,,,[]
4188,Psi 7977,,,sin_candidato,,,,[]
4189,Quinolinol,,,sin_candidato,,,,[]
4190,Quinolin-8-ol,,,sin_candidato,,,,[]
4198,Tomillo,,,sin_candidato,,,,[]
4200,Virus Polio Tipo I,,,sin_candidato,,,,[]
4201,Virus Polio Tipo Ii,,,sin_candidato,,,,[]
4202,Virus Polio Tipo Iii,,,sin_candidato,,,,[]
4203,Xilitol,Xylitol,,revisar,A10BF02,Miglitol,0.75,"[{""codigo"":""A10BF02"",""nombre"":""Miglitol"",""score"":0.75}]"
4204,Ytrio Y-90,,,sin_candidato,,,,[]
4205,Mk 787,,,sin_candidato,,,,[]
4206,Mk 791,,,sin_candidato,,,,[]
4207,Mk 906,,,sin_candidato,,,,[]
4208,Mk-383,,,sin_candidato,,,,[]
4209,Mk-507,,,sin_candidato,,,,[]
4210,"Uk-109,496",,,sin_candidato,,,,[]
4211,"Uk-116,044",,,sin_candidato,,,,[]
4212,"Uk-88,525",,,sin_candidato,,,,[]
4213,Lm-1158,,,sin_candidato,,,,[]
4214,Ly 146032,Lysine,,sin_candidato,,,,[]
4215,Ly-170053,Lysine,,sin_candidato,,,,[]
4216,Mln 9708,,,sin_candidato,,,,[]
4217,Sl 85-0324,85 Strontium,,sin_candidato,,,,[]
4219,Toluol,,,sin_candidato,,,,[]
4220,Pm01183,,,sin_candidato,,,,[]
4221,Ym730,,,sin_candidato,,,,[]
4222,Ro 15-1788,,,sin_candidato,,,,[]
4223,Ro 31-8959,,,sin_candidato,,,,[]
4224,Ro-14-4767,,,sin_candidato,,,,[]
4225,Ro-4-3780,,,sin_candidato,,,,[]
4226,Ro-4964913,,,sin_candidato,,,,[]
4227,Rp 56976,,,sin_candidato,,,,[]
4228,Vp 16,Etoposide 100 Mg Injection,,sin_candidato,,,,[]
4229,Rs-61443,Bupivacaine,,sin_candidato,,,,[]
4230,Sr 47436,,,sin_candidato,,,,[]
4231,S 808490,,,sin_candidato,,,,[]
4232,256u87,,,sin_candidato,,,,[]
